payment_id,amount_inr,failure_reason,payment_method,successful_payments,failed_payments,previous_attempts,hours_since_failure,customer_tenure_days,prior_recovery_rate,customer_value_inr,failure_hour,action,recovered
pay_00445,5298,checkout_abandoned,card,10,3,0,8.35,525,0.702,4715,15,reminder,1
pay_00445,5298,checkout_abandoned,card,10,3,0,8.35,525,0.702,4715,15,escalate,0
pay_00446,1499,insufficient_funds,upi,8,5,1,9.58,779,0.6,2208,23,retry,0
pay_00446,1499,insufficient_funds,upi,8,5,1,9.58,779,0.6,2208,23,payment_link,1
pay_00446,1499,insufficient_funds,upi,8,5,1,9.58,779,0.6,2208,23,reminder,0
pay_00446,1499,insufficient_funds,upi,8,5,1,9.58,779,0.6,2208,23,escalate,0
pay_00447,7592,card_declined,card,9,1,1,11.41,297,0.898,9186,6,retry,1
pay_00447,7592,card_declined,card,9,1,1,11.41,297,0.898,9186,6,payment_link,0
pay_00447,7592,card_declined,card,9,1,1,11.41,297,0.898,9186,6,reminder,1
pay_00447,7592,card_declined,card,9,1,1,11.41,297,0.898,9186,6,escalate,1
pay_00448,3386,insufficient_funds,upi,6,2,0,22.87,318,0.868,2591,23,retry,0
pay_00448,3386,insufficient_funds,upi,6,2,0,22.87,318,0.868,2591,23,payment_link,1
pay_00448,3386,insufficient_funds,upi,6,2,0,22.87,318,0.868,2591,23,reminder,1
pay_00448,3386,insufficient_funds,upi,6,2,0,22.87,318,0.868,2591,23,escalate,1
pay_00449,3840,insufficient_funds,card,15,2,1,4.73,422,0.789,7291,17,retry,1
pay_00449,3840,insufficient_funds,card,15,2,1,4.73,422,0.789,7291,17,payment_link,1
pay_00449,3840,insufficient_funds,card,15,2,1,4.73,422,0.789,7291,17,reminder,1
pay_00449,3840,insufficient_funds,card,15,2,1,4.73,422,0.789,7291,17,escalate,1
pay_00450,10360,insufficient_funds,upi,12,1,0,3.26,172,0.771,16256,19,retry,0
pay_00450,10360,insufficient_funds,upi,12,1,0,3.26,172,0.771,16256,19,payment_link,1
pay_00450,10360,insufficient_funds,upi,12,1,0,3.26,172,0.771,16256,19,reminder,1
pay_00450,10360,insufficient_funds,upi,12,1,0,3.26,172,0.771,16256,19,escalate,0
pay_00451,75000,insufficient_funds,card,7,2,0,2.21,116,0.634,80577,5,retry,0
pay_00451,75000,insufficient_funds,card,7,2,0,2.21,116,0.634,80577,5,payment_link,1
pay_00451,75000,insufficient_funds,card,7,2,0,2.21,116,0.634,80577,5,reminder,1
pay_00451,75000,insufficient_funds,card,7,2,0,2.21,116,0.634,80577,5,escalate,0
pay_00452,1520,checkout_abandoned,upi,6,1,2,3.12,577,0.806,1294,11,retry,0
pay_00452,1520,checkout_abandoned,upi,6,1,2,3.12,577,0.806,1294,11,payment_link,0
pay_00452,1520,checkout_abandoned,upi,6,1,2,3.12,577,0.806,1294,11,reminder,1
pay_00452,1520,checkout_abandoned,upi,6,1,2,3.12,577,0.806,1294,11,escalate,0
pay_00453,4068,checkout_abandoned,netbanking,18,0,1,29.44,356,0.931,6592,17,retry,0
pay_00453,4068,checkout_abandoned,netbanking,18,0,1,29.44,356,0.931,6592,17,payment_link,1
pay_00453,4068,checkout_abandoned,netbanking,18,0,1,29.44,356,0.931,6592,17,reminder,1
pay_00453,4068,checkout_abandoned,netbanking,18,0,1,29.44,356,0.931,6592,17,escalate,1
pay_00454,3804,bank_timeout,upi,11,1,1,1.78,332,0.859,4508,20,retry,1
pay_00454,3804,bank_timeout,upi,11,1,1,1.78,332,0.859,4508,20,payment_link,0
pay_00454,3804,bank_timeout,upi,11,1,1,1.78,332,0.859,4508,20,reminder,1
pay_00454,3804,bank_timeout,upi,11,1,1,1.78,332,0.859,4508,20,escalate,0
pay_00455,9107,bank_timeout,upi,7,1,0,8.6,206,0.82,9628,12,retry,0
pay_00455,9107,bank_timeout,upi,7,1,0,8.6,206,0.82,9628,12,payment_link,1
pay_00455,9107,bank_timeout,upi,7,1,0,8.6,206,0.82,9628,12,reminder,1
pay_00455,9107,bank_timeout,upi,7,1,0,8.6,206,0.82,9628,12,escalate,0
pay_00456,2210,insufficient_funds,netbanking,7,4,2,1.37,304,0.906,3102,12,retry,0
pay_00456,2210,insufficient_funds,netbanking,7,4,2,1.37,304,0.906,3102,12,payment_link,1
pay_00456,2210,insufficient_funds,netbanking,7,4,2,1.37,304,0.906,3102,12,reminder,0
pay_00456,2210,insufficient_funds,netbanking,7,4,2,1.37,304,0.906,3102,12,escalate,0
pay_00457,3955,card_declined,card,11,2,1,14.51,224,0.786,3874,14,retry,0
pay_00457,3955,card_declined,card,11,2,1,14.51,224,0.786,3874,14,payment_link,0
pay_00457,3955,card_declined,card,11,2,1,14.51,224,0.786,3874,14,reminder,0
pay_00457,3955,card_declined,card,11,2,1,14.51,224,0.786,3874,14,escalate,0
pay_00458,2901,bank_timeout,upi,12,1,1,16.27,218,0.894,3578,23,retry,1
pay_00458,2901,bank_timeout,upi,12,1,1,16.27,218,0.894,3578,23,payment_link,0
pay_00458,2901,bank_timeout,upi,12,1,1,16.27,218,0.894,3578,23,reminder,1
pay_00458,2901,bank_timeout,upi,12,1,1,16.27,218,0.894,3578,23,escalate,0
pay_00459,5065,technical_error,upi,9,2,0,2.57,722,0.865,5604,23,retry,1
pay_00459,5065,technical_error,upi,9,2,0,2.57,722,0.865,5604,23,payment_link,0
pay_00459,5065,technical_error,upi,9,2,0,2.57,722,0.865,5604,23,reminder,0
pay_00459,5065,technical_error,upi,9,2,0,2.57,722,0.865,5604,23,escalate,0
pay_00460,1245,bank_timeout,upi,6,2,0,3.47,351,0.627,2696,23,retry,1
pay_00460,1245,bank_timeout,upi,6,2,0,3.47,351,0.627,2696,23,payment_link,1
pay_00460,1245,bank_timeout,upi,6,2,0,3.47,351,0.627,2696,23,reminder,0
pay_00460,1245,bank_timeout,upi,6,2,0,3.47,351,0.627,2696,23,escalate,0
pay_00461,1870,insufficient_funds,netbanking,11,2,0,0.2,262,0.811,4140,7,retry,1
pay_00461,1870,insufficient_funds,netbanking,11,2,0,0.2,262,0.811,4140,7,payment_link,0
pay_00461,1870,insufficient_funds,netbanking,11,2,0,0.2,262,0.811,4140,7,reminder,0
pay_00461,1870,insufficient_funds,netbanking,11,2,0,0.2,262,0.811,4140,7,escalate,1
pay_00462,1045,bank_timeout,card,6,3,1,11.17,609,0.632,543,13,retry,1
pay_00462,1045,bank_timeout,card,6,3,1,11.17,609,0.632,543,13,payment_link,0
pay_00462,1045,bank_timeout,card,6,3,1,11.17,609,0.632,543,13,reminder,0
pay_00462,1045,bank_timeout,card,6,3,1,11.17,609,0.632,543,13,escalate,0
pay_00463,25280,insufficient_funds,upi,5,1,0,0.52,339,0.816,22810,9,retry,0
pay_00463,25280,insufficient_funds,upi,5,1,0,0.52,339,0.816,22810,9,payment_link,1
pay_00463,25280,insufficient_funds,upi,5,1,0,0.52,339,0.816,22810,9,reminder,0
pay_00463,25280,insufficient_funds,upi,5,1,0,0.52,339,0.816,22810,9,escalate,0
pay_00464,4371,insufficient_funds,upi,7,1,3,9.26,523,0.98,5413,14,retry,0
pay_00464,4371,insufficient_funds,upi,7,1,3,9.26,523,0.98,5413,14,payment_link,1
pay_00464,4371,insufficient_funds,upi,7,1,3,9.26,523,0.98,5413,14,reminder,0
pay_00464,4371,insufficient_funds,upi,7,1,3,9.26,523,0.98,5413,14,escalate,0
pay_00465,13000,card_declined,netbanking,10,4,0,13.6,460,0.728,16698,1,retry,1
pay_00465,13000,card_declined,netbanking,10,4,0,13.6,460,0.728,16698,1,payment_link,0
pay_00465,13000,card_declined,netbanking,10,4,0,13.6,460,0.728,16698,1,reminder,0
pay_00465,13000,card_declined,netbanking,10,4,0,13.6,460,0.728,16698,1,escalate,1
pay_00466,1748,checkout_abandoned,upi,7,0,2,2.9,264,0.807,2654,8,retry,0
pay_00466,1748,checkout_abandoned,upi,7,0,2,2.9,264,0.807,2654,8,payment_link,0
pay_00466,1748,checkout_abandoned,upi,7,0,2,2.9,264,0.807,2654,8,reminder,0
pay_00466,1748,checkout_abandoned,upi,7,0,2,2.9,264,0.807,2654,8,escalate,1
pay_00467,1583,technical_error,upi,13,1,0,31.53,309,0.949,2302,22,retry,1
pay_00467,1583,technical_error,upi,13,1,0,31.53,309,0.949,2302,22,payment_link,0
pay_00467,1583,technical_error,upi,13,1,0,31.53,309,0.949,2302,22,reminder,0
pay_00467,1583,technical_error,upi,13,1,0,31.53,309,0.949,2302,22,escalate,1
pay_00468,2598,card_declined,upi,11,1,0,19.45,154,0.899,3959,3,retry,1
pay_00468,2598,card_declined,upi,11,1,0,19.45,154,0.899,3959,3,payment_link,1
pay_00468,2598,card_declined,upi,11,1,0,19.45,154,0.899,3959,3,reminder,1
pay_00468,2598,card_declined,upi,11,1,0,19.45,154,0.899,3959,3,escalate,0
pay_00469,32206,card_declined,upi,10,2,0,21.02,950,0.618,40212,7,retry,0
pay_00469,32206,card_declined,upi,10,2,0,21.02,950,0.618,40212,7,payment_link,1
pay_00469,32206,card_declined,upi,10,2,0,21.02,950,0.618,40212,7,reminder,0
pay_00469,32206,card_declined,upi,10,2,0,21.02,950,0.618,40212,7,escalate,0
pay_00470,4106,technical_error,upi,5,1,0,7.03,362,0.722,3364,0,retry,1
pay_00470,4106,technical_error,upi,5,1,0,7.03,362,0.722,3364,0,payment_link,0
pay_00470,4106,technical_error,upi,5,1,0,7.03,362,0.722,3364,0,reminder,0
pay_00470,4106,technical_error,upi,5,1,0,7.03,362,0.722,3364,0,escalate,1
pay_00471,1809,checkout_abandoned,netbanking,6,1,1,11.14,416,0.906,1036,18,retry,0
pay_00471,1809,checkout_abandoned,netbanking,6,1,1,11.14,416,0.906,1036,18,payment_link,0
pay_00471,1809,checkout_abandoned,netbanking,6,1,1,11.14,416,0.906,1036,18,reminder,1
pay_00471,1809,checkout_abandoned,netbanking,6,1,1,11.14,416,0.906,1036,18,escalate,0
pay_00472,4929,checkout_abandoned,netbanking,8,1,0,8.91,341,0.861,3577,14,retry,1
pay_00472,4929,checkout_abandoned,netbanking,8,1,0,8.91,341,0.861,3577,14,payment_link,0
pay_00472,4929,checkout_abandoned,netbanking,8,1,0,8.91,341,0.861,3577,14,reminder,1
pay_00472,4929,checkout_abandoned,netbanking,8,1,0,8.91,341,0.861,3577,14,escalate,0
pay_00473,8510,card_declined,upi,7,0,1,13.97,496,0.98,8493,10,retry,0
pay_00473,8510,card_declined,upi,7,0,1,13.97,496,0.98,8493,10,payment_link,0
pay_00473,8510,card_declined,upi,7,0,1,13.97,496,0.98,8493,10,reminder,0
pay_00473,8510,card_declined,upi,7,0,1,13.97,496,0.98,8493,10,escalate,0
pay_00474,4274,checkout_abandoned,upi,7,1,1,3.39,450,0.98,5175,9,retry,0
pay_00474,4274,checkout_abandoned,upi,7,1,1,3.39,450,0.98,5175,9,payment_link,0
pay_00474,4274,checkout_abandoned,upi,7,1,1,3.39,450,0.98,5175,9,reminder,1
pay_00474,4274,checkout_abandoned,upi,7,1,1,3.39,450,0.98,5175,9,escalate,0
pay_00475,5010,bank_timeout,netbanking,6,1,1,16.0,644,0.828,4176,15,retry,1
pay_00475,5010,bank_timeout,netbanking,6,1,1,16.0,644,0.828,4176,15,payment_link,0
pay_00475,5010,bank_timeout,netbanking,6,1,1,16.0,644,0.828,4176,15,reminder,1
pay_00475,5010,bank_timeout,netbanking,6,1,1,16.0,644,0.828,4176,15,escalate,1
pay_00476,3869,card_declined,upi,6,3,0,1.44,194,0.799,4961,16,retry,0
pay_00476,3869,card_declined,upi,6,3,0,1.44,194,0.799,4961,16,payment_link,1
pay_00476,3869,card_declined,upi,6,3,0,1.44,194,0.799,4961,16,reminder,0
pay_00476,3869,card_declined,upi,6,3,0,1.44,194,0.799,4961,16,escalate,1
pay_00477,3787,bank_timeout,upi,11,3,0,2.88,252,0.788,5073,5,retry,1
pay_00477,3787,bank_timeout,upi,11,3,0,2.88,252,0.788,5073,5,payment_link,0
pay_00477,3787,bank_timeout,upi,11,3,0,2.88,252,0.788,5073,5,reminder,0
pay_00477,3787,bank_timeout,upi,11,3,0,2.88,252,0.788,5073,5,escalate,1
pay_00478,1622,card_declined,upi,12,1,0,6.54,44,0.98,1614,5,retry,0
pay_00478,1622,card_declined,upi,12,1,0,6.54,44,0.98,1614,5,payment_link,0
pay_00478,1622,card_declined,upi,12,1,0,6.54,44,0.98,1614,5,reminder,0
pay_00478,1622,card_declined,upi,12,1,0,6.54,44,0.98,1614,5,escalate,1
pay_00479,1904,card_declined,card,15,3,2,9.09,688,0.877,3604,4,retry,0
pay_00479,1904,card_declined,card,15,3,2,9.09,688,0.877,3604,4,payment_link,0
pay_00479,1904,card_declined,card,15,3,2,9.09,688,0.877,3604,4,reminder,0
pay_00479,1904,card_declined,card,15,3,2,9.09,688,0.877,3604,4,escalate,0
pay_00480,7529,checkout_abandoned,netbanking,12,1,1,8.33,118,0.898,9268,14,retry,0
pay_00480,7529,checkout_abandoned,netbanking,12,1,1,8.33,118,0.898,9268,14,payment_link,0
pay_00480,7529,checkout_abandoned,netbanking,12,1,1,8.33,118,0.898,9268,14,reminder,1
pay_00480,7529,checkout_abandoned,netbanking,12,1,1,8.33,118,0.898,9268,14,escalate,0
pay_00481,5351,insufficient_funds,upi,10,2,0,0.29,483,0.81,6573,6,retry,0
pay_00481,5351,insufficient_funds,upi,10,2,0,0.29,483,0.81,6573,6,payment_link,1
pay_00481,5351,insufficient_funds,upi,10,2,0,0.29,483,0.81,6573,6,reminder,0
pay_00481,5351,insufficient_funds,upi,10,2,0,0.29,483,0.81,6573,6,escalate,1
pay_00482,5828,bank_timeout,card,6,2,0,6.22,629,0.507,6436,16,retry,0
pay_00482,5828,bank_timeout,card,6,2,0,6.22,629,0.507,6436,16,payment_link,0
pay_00482,5828,bank_timeout,card,6,2,0,6.22,629,0.507,6436,16,reminder,0
pay_00482,5828,bank_timeout,card,6,2,0,6.22,629,0.507,6436,16,escalate,0
pay_00483,1943,card_declined,card,9,2,0,5.29,154,0.949,2103,12,retry,1
pay_00483,1943,card_declined,card,9,2,0,5.29,154,0.949,2103,12,payment_link,1
pay_00483,1943,card_declined,card,9,2,0,5.29,154,0.949,2103,12,reminder,0
pay_00483,1943,card_declined,card,9,2,0,5.29,154,0.949,2103,12,escalate,1
pay_00484,5723,insufficient_funds,card,12,2,2,4.83,164,0.912,7970,13,retry,1
pay_00484,5723,insufficient_funds,card,12,2,2,4.83,164,0.912,7970,13,payment_link,0
pay_00484,5723,insufficient_funds,card,12,2,2,4.83,164,0.912,7970,13,reminder,0
pay_00484,5723,insufficient_funds,card,12,2,2,4.83,164,0.912,7970,13,escalate,1
pay_00485,5590,insufficient_funds,upi,9,1,1,1.6,414,0.98,7020,13,retry,0
pay_00485,5590,insufficient_funds,upi,9,1,1,1.6,414,0.98,7020,13,payment_link,0
pay_00485,5590,insufficient_funds,upi,9,1,1,1.6,414,0.98,7020,13,reminder,1
pay_00485,5590,insufficient_funds,upi,9,1,1,1.6,414,0.98,7020,13,escalate,0
pay_00486,1408,card_declined,card,8,1,2,1.0,447,0.805,1109,12,retry,1
pay_00486,1408,card_declined,card,8,1,2,1.0,447,0.805,1109,12,payment_link,0
pay_00486,1408,card_declined,card,8,1,2,1.0,447,0.805,1109,12,reminder,1
pay_00486,1408,card_declined,card,8,1,2,1.0,447,0.805,1109,12,escalate,0
pay_00487,1678,technical_error,upi,8,1,0,1.37,372,0.98,3309,2,retry,1
pay_00487,1678,technical_error,upi,8,1,0,1.37,372,0.98,3309,2,payment_link,0
pay_00487,1678,technical_error,upi,8,1,0,1.37,372,0.98,3309,2,reminder,1
pay_00487,1678,technical_error,upi,8,1,0,1.37,372,0.98,3309,2,escalate,1
pay_00488,5038,bank_timeout,upi,10,3,1,12.69,594,0.779,6807,5,retry,0
pay_00488,5038,bank_timeout,upi,10,3,1,12.69,594,0.779,6807,5,payment_link,0
pay_00488,5038,bank_timeout,upi,10,3,1,12.69,594,0.779,6807,5,reminder,0
pay_00488,5038,bank_timeout,upi,10,3,1,12.69,594,0.779,6807,5,escalate,0
pay_00489,1267,bank_timeout,card,7,2,1,5.91,282,0.938,2731,1,retry,1
pay_00489,1267,bank_timeout,card,7,2,1,5.91,282,0.938,2731,1,payment_link,0
pay_00489,1267,bank_timeout,card,7,2,1,5.91,282,0.938,2731,1,reminder,0
pay_00489,1267,bank_timeout,card,7,2,1,5.91,282,0.938,2731,1,escalate,0
pay_00490,6724,bank_timeout,netbanking,11,3,2,26.17,122,0.8,9064,4,retry,1
pay_00490,6724,bank_timeout,netbanking,11,3,2,26.17,122,0.8,9064,4,payment_link,0
pay_00490,6724,bank_timeout,netbanking,11,3,2,26.17,122,0.8,9064,4,reminder,0
pay_00490,6724,bank_timeout,netbanking,11,3,2,26.17,122,0.8,9064,4,escalate,0
pay_00491,3279,checkout_abandoned,upi,8,0,1,4.53,452,0.867,5834,6,retry,1
pay_00491,3279,checkout_abandoned,upi,8,0,1,4.53,452,0.867,5834,6,payment_link,1
pay_00491,3279,checkout_abandoned,upi,8,0,1,4.53,452,0.867,5834,6,reminder,1
pay_00491,3279,checkout_abandoned,upi,8,0,1,4.53,452,0.867,5834,6,escalate,0
pay_00492,664,checkout_abandoned,upi,10,2,0,5.13,163,0.808,2338,5,retry,0
pay_00492,664,checkout_abandoned,upi,10,2,0,5.13,163,0.808,2338,5,payment_link,0
pay_00492,664,checkout_abandoned,upi,10,2,0,5.13,163,0.808,2338,5,reminder,0
pay_00492,664,checkout_abandoned,upi,10,2,0,5.13,163,0.808,2338,5,escalate,0
pay_00493,23389,bank_timeout,upi,5,2,1,3.98,91,0.495,21582,19,retry,0
pay_00493,23389,bank_timeout,upi,5,2,1,3.98,91,0.495,21582,19,payment_link,0
pay_00493,23389,bank_timeout,upi,5,2,1,3.98,91,0.495,21582,19,reminder,1
pay_00493,23389,bank_timeout,upi,5,2,1,3.98,91,0.495,21582,19,escalate,0
pay_00494,10533,card_declined,upi,13,3,0,19.7,920,0.98,14768,20,retry,1
pay_00494,10533,card_declined,upi,13,3,0,19.7,920,0.98,14768,20,payment_link,1
pay_00494,10533,card_declined,upi,13,3,0,19.7,920,0.98,14768,20,reminder,1
pay_00494,10533,card_declined,upi,13,3,0,19.7,920,0.98,14768,20,escalate,0
pay_00495,1685,card_declined,upi,5,0,0,1.44,313,0.86,1288,16,retry,0
pay_00495,1685,card_declined,upi,5,0,0,1.44,313,0.86,1288,16,payment_link,1
pay_00495,1685,card_declined,upi,5,0,0,1.44,313,0.86,1288,16,reminder,0
pay_00495,1685,card_declined,upi,5,0,0,1.44,313,0.86,1288,16,escalate,0
pay_00496,928,bank_timeout,card,10,1,1,15.54,260,0.843,2584,12,retry,1
pay_00496,928,bank_timeout,card,10,1,1,15.54,260,0.843,2584,12,payment_link,1
pay_00496,928,bank_timeout,card,10,1,1,15.54,260,0.843,2584,12,reminder,0
pay_00496,928,bank_timeout,card,10,1,1,15.54,260,0.843,2584,12,escalate,0
pay_00497,2595,card_declined,card,6,3,0,7.75,471,0.786,2669,23,retry,0
pay_00497,2595,card_declined,card,6,3,0,7.75,471,0.786,2669,23,payment_link,0
pay_00497,2595,card_declined,card,6,3,0,7.75,471,0.786,2669,23,reminder,1
pay_00497,2595,card_declined,card,6,3,0,7.75,471,0.786,2669,23,escalate,0
pay_00498,12251,checkout_abandoned,upi,5,1,1,17.21,661,0.835,10618,8,retry,1
pay_00498,12251,checkout_abandoned,upi,5,1,1,17.21,661,0.835,10618,8,payment_link,1
pay_00498,12251,checkout_abandoned,upi,5,1,1,17.21,661,0.835,10618,8,reminder,1
pay_00498,12251,checkout_abandoned,upi,5,1,1,17.21,661,0.835,10618,8,escalate,0
pay_00499,2678,technical_error,card,10,3,0,2.7,75,0.7,4083,2,retry,0
pay_00499,2678,technical_error,card,10,3,0,2.7,75,0.7,4083,2,payment_link,1
pay_00499,2678,technical_error,card,10,3,0,2.7,75,0.7,4083,2,reminder,1
pay_00499,2678,technical_error,card,10,3,0,2.7,75,0.7,4083,2,escalate,0
pay_00500,2161,bank_timeout,wallet,12,0,0,8.66,240,0.98,2265,12,retry,1
pay_00500,2161,bank_timeout,wallet,12,0,0,8.66,240,0.98,2265,12,payment_link,1
pay_00500,2161,bank_timeout,wallet,12,0,0,8.66,240,0.98,2265,12,reminder,0
pay_00500,2161,bank_timeout,wallet,12,0,0,8.66,240,0.98,2265,12,escalate,1
pay_00501,17649,card_declined,upi,8,1,0,1.89,163,0.951,19139,7,retry,1
pay_00501,17649,card_declined,upi,8,1,0,1.89,163,0.951,19139,7,payment_link,1
pay_00501,17649,card_declined,upi,8,1,0,1.89,163,0.951,19139,7,reminder,1
pay_00501,17649,card_declined,upi,8,1,0,1.89,163,0.951,19139,7,escalate,0
pay_00502,11669,checkout_abandoned,upi,2,1,0,2.89,284,0.54,8115,1,retry,0
pay_00502,11669,checkout_abandoned,upi,2,1,0,2.89,284,0.54,8115,1,payment_link,0
pay_00502,11669,checkout_abandoned,upi,2,1,0,2.89,284,0.54,8115,1,reminder,1
pay_00502,11669,checkout_abandoned,upi,2,1,0,2.89,284,0.54,8115,1,escalate,0
pay_00503,6482,technical_error,card,12,4,0,12.86,127,0.748,7878,17,retry,0
pay_00503,6482,technical_error,card,12,4,0,12.86,127,0.748,7878,17,payment_link,1
pay_00503,6482,technical_error,card,12,4,0,12.86,127,0.748,7878,17,reminder,0
pay_00503,6482,technical_error,card,12,4,0,12.86,127,0.748,7878,17,escalate,0
pay_00504,7364,bank_timeout,netbanking,5,0,0,11.99,240,0.816,7409,20,retry,1
pay_00504,7364,bank_timeout,netbanking,5,0,0,11.99,240,0.816,7409,20,payment_link,1
pay_00504,7364,bank_timeout,netbanking,5,0,0,11.99,240,0.816,7409,20,reminder,0
pay_00504,7364,bank_timeout,netbanking,5,0,0,11.99,240,0.816,7409,20,escalate,0
pay_00505,6305,insufficient_funds,netbanking,11,3,2,6.87,289,0.756,9953,5,retry,1
pay_00505,6305,insufficient_funds,netbanking,11,3,2,6.87,289,0.756,9953,5,payment_link,1
pay_00505,6305,insufficient_funds,netbanking,11,3,2,6.87,289,0.756,9953,5,reminder,0
pay_00505,6305,insufficient_funds,netbanking,11,3,2,6.87,289,0.756,9953,5,escalate,0
pay_00506,4068,card_declined,card,11,1,0,3.75,471,0.98,4529,20,retry,0
pay_00506,4068,card_declined,card,11,1,0,3.75,471,0.98,4529,20,payment_link,0
pay_00506,4068,card_declined,card,11,1,0,3.75,471,0.98,4529,20,reminder,0
pay_00506,4068,card_declined,card,11,1,0,3.75,471,0.98,4529,20,escalate,0
pay_00507,2432,insufficient_funds,upi,9,0,0,3.52,120,0.945,3571,0,retry,0
pay_00507,2432,insufficient_funds,upi,9,0,0,3.52,120,0.945,3571,0,payment_link,0
pay_00507,2432,insufficient_funds,upi,9,0,0,3.52,120,0.945,3571,0,reminder,1
pay_00507,2432,insufficient_funds,upi,9,0,0,3.52,120,0.945,3571,0,escalate,0
pay_00508,1746,technical_error,card,7,0,0,15.48,330,0.95,1275,0,retry,1
pay_00508,1746,technical_error,card,7,0,0,15.48,330,0.95,1275,0,payment_link,1
pay_00508,1746,technical_error,card,7,0,0,15.48,330,0.95,1275,0,reminder,0
pay_00508,1746,technical_error,card,7,0,0,15.48,330,0.95,1275,0,escalate,1
pay_00509,1672,technical_error,netbanking,7,2,2,9.18,155,0.964,1951,16,retry,1
pay_00509,1672,technical_error,netbanking,7,2,2,9.18,155,0.964,1951,16,payment_link,1
pay_00509,1672,technical_error,netbanking,7,2,2,9.18,155,0.964,1951,16,reminder,0
pay_00509,1672,technical_error,netbanking,7,2,2,9.18,155,0.964,1951,16,escalate,1
pay_00510,4354,card_declined,upi,7,0,0,7.98,667,0.921,3499,22,retry,0
pay_00510,4354,card_declined,upi,7,0,0,7.98,667,0.921,3499,22,payment_link,1
pay_00510,4354,card_declined,upi,7,0,0,7.98,667,0.921,3499,22,reminder,1
pay_00510,4354,card_declined,upi,7,0,0,7.98,667,0.921,3499,22,escalate,0
pay_00511,3586,checkout_abandoned,wallet,13,1,0,32.25,503,0.941,4894,7,retry,0
pay_00511,3586,checkout_abandoned,wallet,13,1,0,32.25,503,0.941,4894,7,payment_link,1
pay_00511,3586,checkout_abandoned,wallet,13,1,0,32.25,503,0.941,4894,7,reminder,0
pay_00511,3586,checkout_abandoned,wallet,13,1,0,32.25,503,0.941,4894,7,escalate,1
pay_00512,6326,card_declined,upi,7,2,1,2.43,149,0.696,8468,16,retry,0
pay_00512,6326,card_declined,upi,7,2,1,2.43,149,0.696,8468,16,payment_link,1
pay_00512,6326,card_declined,upi,7,2,1,2.43,149,0.696,8468,16,reminder,1
pay_00512,6326,card_declined,upi,7,2,1,2.43,149,0.696,8468,16,escalate,0
pay_00513,6144,insufficient_funds,card,9,2,1,11.69,184,0.708,7486,15,retry,0
pay_00513,6144,insufficient_funds,card,9,2,1,11.69,184,0.708,7486,15,payment_link,1
pay_00513,6144,insufficient_funds,card,9,2,1,11.69,184,0.708,7486,15,reminder,0
pay_00513,6144,insufficient_funds,card,9,2,1,11.69,184,0.708,7486,15,escalate,0
pay_00514,2199,card_declined,upi,9,2,0,8.05,166,0.719,2253,13,retry,1
pay_00514,2199,card_declined,upi,9,2,0,8.05,166,0.719,2253,13,payment_link,1
pay_00514,2199,card_declined,upi,9,2,0,8.05,166,0.719,2253,13,reminder,0
pay_00514,2199,card_declined,upi,9,2,0,8.05,166,0.719,2253,13,escalate,1
pay_00515,879,card_declined,netbanking,9,1,0,1.84,211,0.98,300,5,retry,1
pay_00515,879,card_declined,netbanking,9,1,0,1.84,211,0.98,300,5,payment_link,1
pay_00515,879,card_declined,netbanking,9,1,0,1.84,211,0.98,300,5,reminder,0
pay_00515,879,card_declined,netbanking,9,1,0,1.84,211,0.98,300,5,escalate,1
